2019-10-08,03:35 PM,Info,SmartPrompter-Admin-UI,MainActivity - 	 Created
2019-10-08,03:35 PM,Info,SmartPrompter-Admin-UI,MainActivity - 	 Resumed
2019-10-08,03:35 PM,Info,SmartPrompter-Admin-UI,MainActivity - 	 Paused
2019-10-08,03:35 PM,Info,SmartPrompter-Admin-UI,MainActivity - 	 Stopped
2019-10-08,03:35 PM,Info,SmartPrompter-Admin-UI,MainActivity - 	 Resumed
2019-10-08,03:35 PM,Info,SmartPrompter-Admin-UI,MainActivity - 	 Paused
2019-10-08,03:35 PM,Info,SmartPrompter-Admin-UI,MainActivity - 	 Resumed
2019-10-08,03:36 PM,Info,SmartPrompter-Admin-UI,MainActivity - 	 Paused
2019-10-08,03:36 PM,Info,SmartPrompter-Admin-UI,MainActivity - 	 Stopped
2019-10-08,03:36 PM,Info,SmartPrompter-Admin-UI,MainActivity - 	 Resumed
2019-10-08,03:36 PM,Info,SmartPrompter-Admin-UI,MainActivity - 	 Configure-Email button clicked.
2019-10-08,03:36 PM,Info,SmartPrompter-Admin-UI,MainActivity - 	 Paused
2019-10-08,03:36 PM,Info,SmartPrompter-Admin-UI,ConfigEmailActivity - 	 Created
2019-10-08,03:36 PM,Info,SmartPrompter-Admin-UI,ConfigEmailActivity - 	 Resumed
2019-10-08,03:36 PM,Info,SmartPrompter-Admin-UI,MainActivity - 	 Stopped
